Time,Price,5-Day EMA,KNN MA,Highlight
3564,377.10000610352,376.971340275269,377.025402832032,Red
3565,377.54000854492,377.16089636515267,377.018402099612,Green
3566,377.54998779297,377.29059350775844,377.09840087890797,Green
3567,377.26998901367,377.2837253430623,377.17579956054794,Green
3568,377.20001220703,377.2558209643849,377.25379638672,Green
3569,377.2200012207,377.24388104982324,377.332000732422,Red
3570,377.33999633789,377.2759194791788,377.355999755858,Red
3571,377.19000244141,377.2472804665892,377.315997314452,Red
3572,376.92001342773,377.1381914536361,377.24400024414,Red
3573,377.08999633789,377.1221264150541,377.174005126952,Red
3574,377.14498901367,377.12974728125937,377.152001953124,Red
3575,376.81500244141,377.0248323346429,377.13699951171805,Red
3576,376.79501342773,376.9482260323386,377.032000732422,Red
3577,377.02499389648,376.9738153203857,376.953002929686,Green
3578,377.23001098633,377.0592138757005,376.973999023436,Green
3579,377.32119750977,377.1465417537237,377.002001953124,Green
3580,377.35000610352,377.2143632036558,377.037243652344,Green
3581,377.19000244141,377.2062429495739,377.144244384766,Green
3582,376.91000366211,377.10749652041926,377.223242187502,Red
3583,376.67999267578,376.96499523887286,377.20024414062806,Red
3584,376.45001220703,376.7933342282586,377.090240478518,Red
3585,376.32360839844,376.6367589516524,376.91600341797005,Red
3586,376.4280090332,376.5671756455016,376.710723876954,Red
3587,376.57000732422,376.56811953840776,376.558325195312,Green
3588,376.60501098633,376.58041668771517,376.49032592773403,Green
3589,376.76998901367,376.64360746303345,376.475329589844,Green
3590,376.95999145508,376.74906879371565,376.539324951172,Green
3591,377.01998901367,376.83937553370043,376.6666015625,Green
3592,377.029296875,376.902682647467,376.784997558594,Green
3593,377.18991088867,376.99842539453465,376.87685546875,Green
3594,377.13000488281,377.04228522395977,376.993835449218,Green
3595,377.25,377.1115234826398,377.06583862304603,Green
3596,377.4700012207,377.2310160619932,377.12384033203,Green
3597,377.51501464844,377.3256822574755,377.213842773436,Green
3598,377.26000976562,377.303791426857,377.310986328124,Red
3599,377.35000610352,377.319196319078,377.325006103514,Red
3600,377.2619934082,377.30012868211867,377.36900634765595,Red
3601,377.63500976562,377.41175570995244,377.37140502929594,Green
3602,377.66000366211,377.4945050273383,377.40440673828,Green
3603,376.32998657227,377.10633220898217,377.433404541014,Red
3604,376.89999389648,377.03755277148144,377.247399902344,Red
3605,376.29998779297,376.7916977786443,377.157397460936,Red
3606,376.61999511719,376.7344635581595,376.96499633789,Red
3607,376.57000732422,376.679644813513,376.761993408204,Red
3608,376.29000854492,376.5497660573153,376.543994140626,Green
3609,375.89590454102,376.3318122185502,376.53599853515595,Red
3610,376.5710144043,376.41154628046684,376.335180664064,Green
3611,376.5299987793,376.45103044674454,376.38938598633,Green
3612,376.93099975586,376.6110202164497,376.371386718752,Green
3613,377.4700012207,376.89734721786647,376.44358520508,Green
3614,376.95999145508,376.91822863027096,376.679583740236,Green
3615,376.76998901367,376.8688154247373,376.892401123048,Red
3616,377.08999633789,376.9425423957882,376.932196044922,Green
3617,377.30999755859,377.0650274500555,377.04419555664,Green
3618,377.70999145508,377.2800154517303,377.11999511718597,Green
3619,377.89999389648,377.48667493331357,377.16799316406195,Green
3620,377.67001342773,377.5477877647857,377.35599365234197,Green
3621,378.60501098633,377.9001955053005,377.535998535154,Green
3622,378.85998535156,378.22012545405363,377.839001464842,Green
3623,378.80999755859,378.4167494888991,378.148999023436,Green
3624,378.82998657227,378.55449518335604,378.36900024413796,Green
3625,378.44000244141,378.5163309360407,378.554998779296,Red
3626,377.98001098633,378.33755761947043,378.708996582032,Red
3627,377.82000732422,378.165040854387,378.583996582032,Red
3628,377.51000976562,377.9466971581313,378.37600097656406,Red
3629,377.4700012207,377.7877985123209,378.11600341797003,Red
3630,377.7200012207,377.7651994151139,377.844006347656,Red
3631,377.51501464844,377.6818044928893,377.700006103514,Red
3632,377.7200012207,377.6945367354929,377.607006835936,Green
3633,377.75,377.71302449032856,377.587005615232,Green
3634,378.25,377.8920163268857,377.63500366210803,Green
3635,378.36999511719,378.0513425903205,377.791003417968,Green
3636,378.44000244141,378.180895874017,377.921002197266,Green
3637,378.2200012207,378.193930989578,378.10599975586,Green
3638,378.34991455078,378.2459255099787,378.20599975586003,Green
3639,378.54998779297,378.3472796043091,378.325982666016,Green
3640,378.60018920898,378.43158280586607,378.38598022461,Green
3641,378.60501098633,378.48939219935403,378.4320190429681,Green
3642,378.57000732422,378.51626390764267,378.465020751952,Green
3643,378.49499511719,378.50917431082513,378.53502197265595,Red
3644,378.23889160156,378.41908007440344,378.564038085938,Red
3645,378.00988769531,378.2826826147056,378.50181884765595,Red
3646,378.14001464844,378.2351266259504,378.383758544922,Red
3647,378.04010009766,378.1701177831869,378.290759277344,Red
3648,378.14001464844,378.16008340493795,378.18477783203195,Red
3649,377.91000366211,378.07672349066195,378.113781738282,Red
3650,377.93798828125,378.03047842085795,378.048004150392,Red
3651,378.11999511719,378.0603173196353,378.03362426757997,Green
3652,378.30499267578,378.14187577168354,378.02962036133,Green
3653,378.19039916992,378.1580502377624,378.082598876954,Green
3654,378.41821289062,378.24477112204823,378.09267578125,Green
3655,378.45999145508,378.3165112330588,378.19431762695206,Green
3656,378.54998779297,378.3943367530292,378.29871826171797,Green
3657,378.43188476562,378.40685275722615,378.384716796874,Green
3658,378.48999023438,378.4345652496108,378.41009521484204,Green
3659,378.92498779297,378.5980394307305,378.470013427734,Green
3660,378.91009521484,378.7020580254337,378.571368408204,Green
3661,379.10998535156,378.8380338008091,378.6613891601561,Green
3662,378.91500854492,378.8636920488461,378.77338867187405,Green
3663,378.76998901367,378.8324577037874,378.870013427734,Red
3664,378.77749633789,378.81413724848824,378.92601318359203,Red
3665,378.98739624023,378.8718902457355,378.89651489257596,Red
3666,379.0299987793,378.92459309025696,378.911975097654,Green
3667,379.2799987793,379.0430616532713,378.89597778320206,Green
3668,378.9700012207,379.0187081757475,378.968975830078,Green
3669,378.75,378.92913878383166,379.008978271484,Red
3670,378.35998535156,378.73942097307446,379.00347900390597,Red
3671,378.36999511719,378.616279021113,378.877996826172,Red
3672,378.51000976562,378.58085593594865,378.74599609375,Red
3673,378.44180297852,378.5345049501391,378.59199829101397,Red
3674,378.5299987793,378.5330028931927,378.486358642578,Green
3675,378.80999755859,378.62533444832513,378.442358398438,Green
3676,378.89999389648,378.71688759771007,378.53236083984405,Green
3677,378.42999267578,378.6212559570667,378.638360595702,Red
3678,378.32998657227,378.52416616213446,378.622357177734,Red
3679,378.05999755859,378.3694432942863,378.59999389648397,Red
3680,376.60000610352,377.7796308973642,378.50599365234194,Red
3681,376.60000610352,377.3864226327495,378.063995361328,Red
3682,377.16000366211,377.31094964253634,377.603997802736,Red
3683,376.70999145508,377.11063024671756,377.350000000002,Red
3684,377.23001098633,377.1504238265884,377.026000976564,Green
3685,376.92001342773,377.07362036030224,376.860003662112,Green
3686,375.14001464844,376.42908512301483,376.924005126954,Red
3687,375.10000610352,375.98605878318324,376.632006835938,Red
3688,374.67999267578,375.5507034140488,376.22000732422,Red
3689,375.57000732422,375.55713805077255,375.81400756836,Red
3690,374.95181274414,375.3553629485617,375.482006835938,Red
3691,374.53039550781,375.0803738016445,375.08836669922,Red
3692,374.95880126953,375.039849624273,374.96644287109405,Green
3693,375.23999023438,375.1065631609753,374.93820190429597,Green
3694,375.00500488281,375.0727104015869,375.05020141601597,Green
3695,374.85000610352,374.9984756355646,374.93720092773395,Green
3696,375.04000854492,375.01231993868305,374.91683959961,Green
3697,374.25,374.75821329245537,375.018762207032,Red
3698,374.32000732422,374.6121446363769,374.877001953126,Red
3699,373.76000976562,374.3280996794579,374.69300537109405,Red
3700,373.82000732422,374.15873556104526,374.444006347656,Red
3701,374.23498535156,374.1841521578835,374.2380065917961,Red
3702,374.3450012207,374.23776851215564,374.07700195312407,Green
3703,374.60000610352,374.35851437594374,374.096002197264,Green
3704,374.63000488281,374.44901121156585,374.15200195312394,Green
3705,374.61999511719,374.5060058467739,374.326000976562,Green
3706,374.64999389648,374.5540018633426,374.485998535156,Green
3707,374.39001464844,374.49933945837506,374.56900024414,Red
3708,374.23999023438,374.41288971704336,374.578002929688,Red
3709,374.21499633789,374.34692525732555,374.50599975586,Red
3710,374.36999511719,374.3546152106137,374.422998046876,Red
3711,374.11999511719,374.2764085128058,374.372998046876,Red
3712,373.83099365234,374.12793689265055,374.266998291018,Red
3713,373.95989990234,374.07192456254705,374.15519409179797,Red
3714,373.35998535156,373.834611492218,374.09917602538997,Red
3715,373.45028686523,373.706503283222,373.92817382812405,Red
3716,373.33999633789,373.58433430144464,373.744232177732,Red
3717,372.95999145508,373.3762200193231,373.588232421872,Red
3718,372.94000244141,373.2308141600187,373.41403198241994,Red
3719,372.91989135742,373.12717322581915,373.21005249023403,Red
3720,373.0950012207,373.1164492241128,373.122033691406,Red
3721,372.91180419922,373.04823421581517,373.0509765625,Red
3722,373.27499389648,373.1238207760368,372.965338134766,Green
3723,373.61999511719,373.2892122230879,373.028338623046,Green
3724,373.86999511719,373.4828065211219,373.16433715820204,Green
3725,373.63000488281,373.53187264168463,373.354357910156,Green
3726,373.5950012207,373.55291550135644,373.461358642578,Green
3727,373.76998901367,373.6252733387943,373.597998046874,Green
3728,373.91000366211,373.7201834465662,373.696997070312,Green
3729,373.92001342773,373.78679344028745,373.754998779296,Green
3730,374.19500732422,373.92286473493164,373.765002441404,Green
3731,373.93499755859,373.9269090094844,373.87800292968603,Green
3732,373.82998657227,373.89460153041296,373.94600219726397,Red
3733,373.70999145508,373.8330648386353,373.95800170898394,Red
3734,374.04000854492,373.90204607406355,373.917999267578,Red
3735,373.94000244141,373.91469819651235,373.941998291016,Red
3736,373.875,373.9014654643416,373.890997314454,Green
3737,373.64999389648,373.8176416083877,373.878997802736,Red
3738,374.14999389648,373.9284257044185,373.84299926757797,Green
3739,374.29000854492,374.048953317919,373.930999755858,Green
3740,374.4049987793,374.1676351383793,373.980999755858,Green
3741,374.57000732422,374.3017592003262,374.07399902343604,Green
3742,374.4700012207,374.35783987378414,374.21300048828,Green
3743,374.51000976562,374.4085631710628,374.377001953124,Green
3744,374.2200012207,374.3457091876085,374.449005126952,Red
3745,373.86999511719,374.1871378308023,374.435003662108,Red
3746,373.69500732422,374.02309432860824,374.328002929686,Red
3747,374.08499145508,374.04372670409884,374.15300292968595,Red
3748,374.30999755859,374.1324836555959,374.07600097656194,Green
3749,374.38000488281,374.2149907313339,374.03599853515595,Green
3750,373.89001464844,374.1066653703693,374.067999267578,Green
3751,374.11999511719,374.1111086193095,374.072003173828,Green
3752,374.2799987793,374.16740533930636,374.15700073242203,Green
3753,374.32998657227,374.22159908362755,374.196002197266,Green
3754,374.25500488281,374.2327343500217,374.200000000002,Green
3755,374.31649780273,374.2606555009245,374.175000000002,Green
3756,374.79998779297,374.4404329316063,374.26029663086,Green
3757,369.82000732422,372.90029106247755,374.396295166016,Red
3758,370.36999511719,372.056859080715,373.504296875,Red
3759,370.83999633789,371.65123816644,372.7122985839841,Red
3760,370.48999023438,371.26415552242,372.029296875,Red
3761,369.55999755859,370.69610286781,371.26399536133,Red
3762,369.92999267578,370.4407328038,370.21599731445406,Green
3763,369.35000610352,370.07715723704,370.237994384766,Red
3764,369.99499511719,370.0497698637567,370.03399658203193,Green
3765,370.60000610352,370.2331819436778,369.86499633789197,Green
3766,370.5299987793,370.3321208888852,369.88699951172,Green
3767,370.57000732422,370.4114163673301,370.080999755862,Green
3768,370.5,370.44094424488674,370.20900268555,Green
3769,369.92929077148,370.27039308708447,370.439001464846,Red
3770,371.13000488281,370.55693035232633,370.42586059570397,Green
3771,371.89001464844,371.00129178436424,370.531860351562,Green
3772,371.68069458008,371.22775938293614,370.80386352539,Green
3773,371.13000488281,371.19517454956076,371.026000976562,Green
3774,371.45001220703,371.2801204353838,371.152001953124,Green
3775,371.39999389648,371.3200782557492,371.45614624023403,Red
3776,371.375,371.3383855038328,371.51014404296797,Red
3777,371.41000366211,371.36225822325855,371.40714111328003,Red
3778,370.89999389648,371.20817011433235,371.353002929686,Red
3779,370.86999511719,371.0954451152849,371.30700073242,Red
3780,371.54998779297,371.24695934117995,371.19099731445203,Green
3781,371.48001098633,371.3246432228966,371.22099609375,Green
3782,371.01000976562,371.2197654038044,371.241998291016,Red
3783,370.69000244141,371.0431777496729,371.161999511718,Red
3784,370.33999633789,370.8087839457453,371.120001220704,Red
3785,370.31109619141,370.64288802763355,371.014001464844,Red
3786,370.76000976562,370.68192860696234,370.766223144532,Red
3787,371.01379394531,370.79255038641156,370.62222290039,Green
3788,371.11999511719,370.9016986300044,370.622979736328,Green
3789,371.41000366211,371.07113364070625,370.708978271484,Green
3790,371.55999755859,371.23408828000083,370.92297973632805,Green
3791,371.66500854492,371.3777283683072,371.172760009764,Green
3792,371.91500854492,371.55682176051147,371.353759765624,Green
3793,371.67001342773,371.594552316251,371.53400268554606,Green
3794,371.58999633789,371.59303365679733,371.644006347654,Red
3795,371.42098999023,371.5356857679416,371.68000488281,Red
3796,371.5,371.52379051196107,371.65220336913796,Red
3797,371.16000366211,371.4025282286774,371.61920166015403,Red
3798,371.48760986328,371.43088877354495,371.46820068359204,Red
3799,371.25,371.3705925156966,371.43171997070203,Red
3800,371.19000244141,371.31039582426774,371.363720703124,Red
3801,371.72619628906,371.4489959791985,371.31752319336,Green
3802,371.76000976562,371.552667241339,371.362762451172,Green
3803,371.86999511719,371.658443199956,371.482763671874,Green
3804,371.60000610352,371.6389641678107,371.559240722656,Green
3805,371.54000854492,371.60597896018044,371.62924194336,Red
3806,371.85000610352,371.6873213412936,371.699243164062,Red
3807,371.82000732422,371.7315500022691,371.724005126954,Green
3808,372.16000366211,371.8743678888827,371.736004638674,Green
3809,372.11999511719,371.95624363165183,371.794006347658,Green
3810,372.42001342773,372.1108335636779,371.898004150392,Green
3811,372.10000610352,372.1072244102919,372.07400512695403,Green
3812,372.14001464844,372.1181544896746,372.124005126954,Red
3813,372.04000854492,372.09210584142306,372.188006591798,Red
3814,371.86999511719,372.0180689333454,372.16400756836003,Red
3815,371.48010253906,371.8387468019169,372.11400756836,Red
3816,371.39999389648,371.69249583343793,371.926025390626,Red
3817,371.35501098633,371.58000088440195,371.786022949218,Red
3818,371.76000976562,371.64000384480795,371.629022216796,Green
3819,371.98999023438,371.7566659746653,371.573022460936,Green
3820,372.28500366211,371.9327785371469,371.597021484374,Green
3821,372.34671020508,372.07075575979127,371.758001708984,Green
3822,372.31149291992,372.1510014798342,371.94734497070397,Green
3823,371.76098632812,372.02099642926277,372.138641357422,Red
3824,372.17999267578,372.0739951781018,372.138836669922,Red
3825,372.2200012207,372.1226638589679,372.17683715820203,Red
3826,372.00268554688,372.0826710882719,372.16383666992,Red
3827,372.23999023438,372.1351108036413,372.09503173828,Green
3828,372.07000732422,372.1134096438342,372.080731201172,Green
3829,371.83999633789,372.0222718751861,372.142535400392,Red
3830,372.41000366211,372.15151580416074,372.074536132814,Green
3831,372.36999511719,372.2243422418372,372.112536621096,Green
3832,372.25500488281,372.23456312216143,372.18599853515803,Green
3833,372.0299987793,372.1663750078743,372.189001464844,Red
3834,373.60998535156,372.6475784557695,372.18099975586,Green
3835,373.82000732422,373.03838807858637,372.534997558594,Green
3836,373.92999267578,373.33558961098424,372.816998291016,Green
3837,374.1549987793,373.60872600042285,373.12899780273403,Green
3838,374.05999755859,373.75914985314523,373.50899658203195,Green
3839,373.44000244141,373.6527673825668,373.91499633789,Red
3840,374.06631469727,373.7906164874679,373.88099975586,Red
3841,373.79000854492,373.79041383995195,373.93026123046997,Red
3842,374.20001220703,373.926946628978,373.902264404298,Green
3843,374.4700012207,374.1079648262187,373.91126708984405,Green
3844,374.58999633789,374.2686419967758,373.993267822266,Green
3845,374.48458862305,374.34062420553386,374.223266601562,Green
3846,374.01998901367,374.2337458082459,374.306921386718,Red
3847,373.95999145508,374.14249435719057,374.352917480468,Red
3848,373.70999145508,373.9983267231537,374.30491333007797,Red
3849,373.60000610352,373.8655531832758,374.15291137695397,Red
3850,373.32998657227,373.6870309796072,373.95491333008,Red
3851,372.60998535156,373.3280157702581,373.72399291992394,Red
3852,373.04000854492,373.23201336181205,373.441992187502,Red
3853,372.83999633789,373.1013410205047,373.25799560547,Red
3854,373.55999755859,373.2542265331998,373.083996582032,Green
3855,373.62118530273,373.3765461230432,373.07599487304594,Green
3856,373.89520263672,373.54943162760213,373.13423461913806,Green
3857,373.99081420898,373.6965591547281,373.39127807616995,Green
3858,374.25,373.8810394364854,373.58143920898203,Green
3859,374.20999145508,373.9906901093503,373.863439941404,Green
3860,374.01998901367,374.0004564107902,373.993438720702,Green
3861,373.85000610352,373.9503063083668,374.07319946289,Red
3862,373.66000366211,373.85353875961454,374.06416015625,Red
3863,373.49710083008,373.7347261164364,373.997998046876,Red
3864,373.42001342773,373.6298218868676,373.84741821289197,Red
3865,373.7799987793,373.6798808510117,373.689422607422,Red
3866,374.12921142578,373.8296577092678,373.641424560548,Green
3867,374.04998779297,373.90310107050186,373.697265625,Green
3868,373.61129760742,373.8058332494746,373.77526245117207,Green
3869,373.36499023438,373.6588855777764,373.79810180664,Red
3870,373.26000976562,373.52592697372427,373.78709716797005,Red
3871,373.32989501953,373.4605829889928,373.683099365234,Red
3872,372.96990966797,373.29702521531857,373.523236083984,Red
3873,373.0299987793,373.2080164033124,373.30722045898403,Red
3874,373.35998535156,373.25867271939495,373.19096069336,Green
3875,373.04000854492,373.18578466123665,373.189959716796,Red
3876,372.92001342773,373.0971942500678,373.14595947265605,Red
3877,372.95999145508,373.05145998507186,373.063983154296,Red
3878,373.29998779297,373.13430258770455,373.061999511718,Green
3879,373.25,373.17286839180304,373.11599731445204,Green
3880,373.12130737305,373.15568138555204,373.09400024414,Green
3881,373.20999145508,373.17378474206134,373.11026000976597,Green
3882,373.26998901367,373.20585283259754,373.16825561523603,Green
3883,373.32000732422,373.24390432980505,373.230255126954,Green
3884,373.32998657227,373.2725984106267,373.234259033204,Green
3885,373.04000854492,373.19506845539115,373.250256347658,Red
3886,373.30999755859,373.23337815645743,373.23399658203203,Red
3887,373.64999389648,373.37225006979827,373.25399780273403,Green
3888,373.48458862305,373.40969625421553,373.32999877929603,Green
3889,372.36999511719,373.0631292085404,373.362915039062,Red
3890,372.36990356445,372.8320539938436,373.170916748046,Red
3891,372.45001220703,372.7047067315724,373.036895751952,Red
3892,372.54998779297,372.6531337520383,372.86489868164,Red
3893,372.30999755859,372.53875502088886,372.64489746093807,Red
3894,372.07501220703,372.3841740829359,372.40997924804606,Red
3895,372.60000610352,372.45611808979726,372.350982666014,Green
3896,372.2799987793,372.3974116529648,372.397003173828,Green
3897,372.05999755859,372.28494028817323,372.363000488282,Red
3898,371.9700012207,372.1799605990155,372.26500244140595,Red
3899,371.83999633789,372.06663917864034,372.197003173828,Red
3900,371.95001220703,372.0277635214369,372.15,Red
3901,372.04998779297,372.03517161194793,372.02000122070194,Green
3902,371.85998535156,371.9767761918186,371.973999023436,Green
3903,371.9700012207,371.9745178681124,371.93399658203003,Green
3904,371.79998779297,371.91634117639825,371.93399658203003,Red
3905,372.04998779297,371.96089004858885,371.92599487304597,Green
3906,371.85501098633,371.9255970278359,371.945989990234,Red
3907,371.97009277344,371.94042894303726,371.906994628906,Green
3908,372.05950927734,371.98012238780484,371.92901611328205,Green
3909,372.16000366211,372.04008281257325,371.94691772461,Green
3910,372.54998779297,372.2100511393722,372.018920898438,Green
3911,375.89001464844,373.43670564239477,372.118920898438,Green
3912,374.82998657227,373.90113261901985,372.92592163086,Green
3913,374.60000610352,374.13409044718657,373.497900390626,Green
3914,374.5299987793,374.26605989122436,374.005999755862,Green
3915,374.85998535156,374.4640350446696,374.4799987793,Red
3916,374.29000854492,374.4060262114197,374.94199829101797,Red
3917,374.67999267578,374.4973483662065,374.621997070314,Red
3918,374.4700012207,374.48823265103766,374.591998291016,Red
3919,373.86999511719,374.28215347308844,374.56599731445203,Red
3920,374.04000854492,374.2014384970323,374.43399658203003,Red
3921,374.11499023438,374.17262240948156,374.270001220702,Red
3922,374.64999389648,374.33174623848106,374.23499755859405,Green
3923,374.08999633789,374.25116293828404,374.228997802734,Green
3924,374.05950927734,374.18727838463604,374.152996826172,Green
3925,374.39999389648,374.2581835552507,374.19089965820206,Green
3926,374.69000244141,374.40212318397045,374.262896728514,Green
3927,374.5,374.43474878931363,374.37789916992006,Green
3928,374.11999511719,374.32983089860574,374.347900390624,Red
3929,373.97500610352,374.2115559669105,374.35390014648397,Red
3930,374.14001464844,374.1877088607537,374.33699951171997,Red
3931,374.35998535156,374.2451343576891,374.285003662112,Red
3932,374.60000610352,374.36342493963275,374.21900024414197,Green
3933,374.80999755859,374.51228247928515,374.23900146484596,Green
3934,375.04000854492,374.6881911678301,374.377001953126,Green
3935,374.90008544922,374.75882259496007,374.590002441406,Green
3936,374.92001342773,374.81255287255004,374.74201660156206,Green
3937,374.55999755859,374.7283677678967,374.854022216796,Red
3938,374.42001342773,374.62558298784114,374.84602050780995,Red
3939,374.48999023438,374.5803854033541,374.76802368163806,Red
3940,374.36999511719,374.5102553079661,374.65802001953,Red
3941,374.33010864258,374.45020641950407,374.552001953124,Red
3942,374.69000244141,374.53013842680605,374.434020996094,Green
3943,374.79000854492,374.6167617995107,374.46002197265796,Green
3944,374.5950012207,374.60950827324046,374.53402099609605,Green
3945,374.49880981445,374.57260878697696,374.55502319336,Green
3946,375.10308837891,374.7494353176213,374.580786132812,Green
3947,374.85998535156,374.7862853289342,374.73538208007795,Green
3948,374.6962890625,374.7562865734561,374.76937866210795,Red
3949,374.73049926758,374.74769080483077,374.750634765624,Red
3950,374.94000244141,374.8117946836905,374.777734375,Green
3951,374.92999267578,374.851194014387,374.86597290039197,Red
3952,375.01989746094,374.9074284965713,374.831353759766,Green
3953,375.20001220703,375.00495640005755,374.86333618164196,Green
3954,375.36499023438,375.12496767816504,374.96408081054807,Green
3955,375.35980224609,375.20324586747336,375.090979003908,Green
3956,375.5950012207,375.33383098521557,375.17493896484405,Green
3957,375.80499267578,375.49088488207036,375.30794067382806,Green
3958,376.02499389648,375.6689212202069,375.464959716796,Green
3959,376.30999755859,375.8826133330013,375.629956054686,Green
3960,376.42498779297,376.06340481965753,375.818957519528,Green
3961,376.29998779297,376.14226581076167,376.03199462890404,Green
3962,376.39990234375,376.2281446550911,376.172991943358,Green
3963,376.73498535156,376.3970915539141,376.29197387695206,Green
3964,376.76998901367,376.52139070716606,376.43397216796797,Green
3965,376.67999267578,376.57425803003736,376.52597045898403,Green
3966,376.54989624023,376.5661374334349,376.57697143554594,Red
3967,376.94500732422,376.6924273970299,376.62695312499807,Green
3968,376.94009399414,376.7749829293999,376.735974121092,Green
3969,376.94500732422,376.8316577276733,376.77699584960794,Green
3970,377.01998901367,376.89443482300555,376.81199951171794,Green
3971,377.0299987793,376.93962280843704,376.879998779296,Green
3972,377.01998901367,376.9664115435147,376.97601928711003,Red
3973,376.88000488281,376.9376093232798,376.99101562500005,Red
3974,377.04998779297,376.9750688131765,376.978997802734,Red
3975,377.04998779297,377.000041806441,376.999993896484,Green
3976,376.9700012207,376.9900282778607,377.00599365234405,Red
3977,376.9700012207,376.9833525921405,376.993994140624,Red
3978,377.07000732422,377.01223750283367,376.98399658203,Green
3979,376.83999633789,376.9548237811858,377.02199707031195,Red
3980,376.87899780273,376.92954845503385,376.979998779296,Red
3981,377.34008789062,377.06639493356255,376.945800781248,Green
3982,377.35000610352,377.16093199021503,377.019818115232,Green
3983,377.45999145508,377.2606184785034,377.095819091796,Green
3984,377.38500976562,377.30208224087556,377.173815917968,Green
3985,377.29000854492,377.29805767555706,377.282818603514,Green
3986,377.03988647461,377.2120006085747,377.365020751952,Red
3987,376.79998779297,377.07466300337313,377.30498046875005,Red
3988,376.9700012207,377.0397757424821,377.19497680664,Red
3989,375.58999633789,376.5565159409514,377.096978759764,Red
3990,375.76998901367,376.2943402985243,376.73797607421795,Red
3991,375.98999023438,376.19289027714285,376.43397216796797,Red
3992,375.89999389648,376.09525815025523,376.223992919922,Red
3993,376.20001220703,376.1301761691802,376.043994140624,Green
3994,376.47311401367,376.2444887840101,375.88999633789,Green
3995,376.25,376.24632585600676,376.0666198730461,Green
3996,376.32998657227,376.27421276142786,376.16262207031207,Green
3997,376.41571044922,376.3213786573586,376.23062133789,Green
3998,376.39749145508,376.3467495899324,376.333764648438,Green
3999,375.62231445312,376.10527121099494,376.37326049804796,Red
4000,374.85000610352,375.6868495085033,376.20310058593793,Red
4001,375.04998779297,375.4745622699922,375.92310180664197,Red
4002,374.70489501953,375.2180065198381,375.667102050782,Red
4003,374.71630859375,375.05077387780875,375.3249389648439,Red
4004,374.67999267578,374.92718014379915,374.9887023925779,Red
4005,373.98999023438,374.6147835073261,374.80023803711003,Red
4006,373.95001220703,374.39319307389405,374.628234863282,Red
4007,374.39001464844,374.3921335987427,374.408239746094,Red
4008,373.65899658203,374.1477545931718,374.34526367187595,Red
4009,373.66500854492,373.9868392437545,374.133801269532,Red
4010,373.47900390625,373.81756079791967,373.93080444336,Red
4011,373.57998657227,373.7383693893698,373.828607177734,Red
4012,373.95989990234,373.8122128936932,373.75460205078195,Green
4013,374.23001098633,373.95147892457214,373.66857910156193,Green
4014,374.26998901367,374.05764895427143,373.78278198242197,Green
4015,374.19000244141,374.1017667833176,373.903778076172,Green
4016,374.26998901367,374.1578408601017,374.045977783204,Green
4017,374.32998657227,374.21522276415783,374.183978271484,Green
4018,374.16799926758,374.1994815986319,374.25799560547,Red
4019,374.57000732422,374.3229901738279,374.24559326172,Green
4020,374.60998535156,374.41865523307195,374.30559692382997,Green
4021,374.54998779297,374.46243275303794,374.38959350586,Green
4022,374.58999633789,374.5049539479886,374.44559326172003,Green
4023,374.57998657227,374.5299648227491,374.49759521484395,Green
4024,374.39999389648,374.4866411806594,374.57999267578197,Red
4025,374.10501098633,374.3594311158829,374.54598999023403,Red
4026,374.19000244141,374.3029548910586,374.444995117188,Red
4027,374.51000976562,374.3719731825791,374.372998046876,Red
4028,374.63198852539,374.45864496351606,374.35700073242197,Green
4029,374.30999755859,374.4090958285407,374.367401123046,Green
4030,374.30999755859,374.3760630718905,374.34940185546805,Green
4031,374.54998779297,374.434037978917,374.39039916992004,Green
4032,374.38000488281,374.41602694688135,374.462396240232,Red
4033,374.42098999023,374.41768129466425,374.43639526367,Red
4034,374.73001098633,374.52179119188617,374.394195556638,Green
4035,375.55999755859,374.86785998078744,374.478198242186,Green
4036,375.30999755859,375.0152391733883,374.72819824218595,Green
4037,375.38000488281,375.1368277431955,374.88020019531007,Green
4038,375.14999389648,375.141216460957,375.08020019531,Green
4039,374.41000366211,374.89747886134137,375.22600097656004,Red
4040,374.23989868164,374.67828546810756,375.16199951171603,Red
4041,373.91000366211,374.42219153277506,374.89797973632596,Red
4042,373.89999389648,374.24812565401004,374.61798095703,Red
4043,373.73001098633,374.07542076478336,374.321978759764,Red
4044,373.7200012207,373.9569475834222,374.037982177734,Red
4045,373.73001098633,373.8813020510581,373.899981689452,Red
4046,373.67001342773,373.81087250994875,373.79800415039,Green
4047,373.61999511719,373.7472467123625,373.750006103514,Red
4048,373.7799987793,373.75816406800834,373.694006347656,Green
4049,373.76501464844,373.7604475948189,373.70400390625,Green
4050,373.70498657227,373.74196058730263,373.71300659179803,Green
4051,373.54998779297,373.6779696558584,373.708001708986,Red
4052,373.42529296875,373.59374409348897,373.68399658203396,Red
4053,372.92001342773,373.3691672049026,373.645056152346,Red
4054,372.94500732422,373.22778057800843,373.473059082032,Red
4055,372.76000976562,373.07185697387894,373.30905761718805,Red
4056,372.76251220703,372.96874205159594,373.120062255858,Red
4057,372.82989501953,372.922459707574,372.96256713866995,Red
4058,372.58999633789,372.811638584346,372.8434875488259,Red
